timestamp,service_id,server_cluster,cpu_util_pct,mem_util_pct,io_wait_ms,disk_io_ops,network_in_kbps,network_out_kbps,active_threads,request_rate_rps,avg_response_ms,p95_response_ms,error_rate_pct,gc_pause_ms,db_query_qps,db_avg_query_ms,cache_hit_pct,concurrent_sessions,rolling_cpu_1h,rolling_cpu_6h,rolling_mem_1h,rolling_mem_6h,bottleneck
2023-11-24 10:00:00,licensing,cluster-14,73.95,87.5,1.04,101,238,1378,232,15.05,215.27,122.22,2.118,18.0,33.37,27.68,79.65,353,73.95,66.76166666666667,87.5,67.09666666666668,MEM
2023-11-24 11:00:00,land_records,cluster-17,61.16,46.18,1.85,709,696,1196,87,193.0,141.84,56.55,1.642,0.73,2.31,43.6,55.55,4436,61.16,69.15166666666666,46.18,61.29166666666666,NONE
2023-11-24 12:00:00,business_registration,cluster-21,40.2,42.92,4.9,235,1791,1363,101,190.31,215.57,52.29,1.989,6.48,59.75,34.21,77.97,2142,40.2,72.50666666666667,42.92,59.96666666666667,NONE
2023-11-24 13:00:00,land_records,cluster-19,94.95,75.43,8.68,734,1587,192,75,65.39,106.94,115.32,2.932,17.52,32.95,48.84,80.28,3266,94.95,74.94500000000001,75.43,62.52,CPU
2023-11-24 14:00:00,court_services,cluster-16,64.23,39.44,3.69,402,253,1453,71,158.08,103.58,111.43,2.117,19.98,120.91,27.12,90.07,1979,64.23,71.2,39.44,61.335,NONE
2023-11-24 15:00:00,land_records,cluster-15,71.09,72.35,7.73,163,1564,386,228,174.57,202.63,50.15,2.227,14.46,38.17,37.66,59.75,2872,71.09,67.59666666666666,72.35,60.63666666666668,NONE
2023-11-24 16:00:00,tax_filing,cluster-26,71.18,31.99,6.83,563,1826,656,121,93.22,75.49,301.0,0.874,18.01,122.61,27.05,86.87,792,71.18,67.135,31.99,51.385,NONE
2023-11-24 17:00:00,grievance_redressal,cluster-15,83.39,70.89,6.46,595,1843,1000,86,45.13,184.92,226.29,1.434,0.32,79.71,12.62,65.48,1615,83.39,70.83999999999999,70.89,55.50333333333333,CPU
2023-11-24 18:00:00,grievance_redressal,cluster-1,20.73,62.99,8.48,331,1741,1491,222,26.4,37.73,188.65,1.306,15.43,120.79,9.03,67.46,3166,20.73,67.595,62.99,58.84833333333333,NONE
2023-11-24 19:00:00,passport_booking,cluster-24,36.52,33.43,0.34,722,103,1354,169,28.59,166.19,86.33,1.06,9.23,92.17,15.61,93.43,4283,36.52,57.85666666666666,33.43,51.84833333333333,NONE
2023-11-24 20:00:00,business_registration,cluster-23,69.92,73.03,9.31,219,1549,1452,135,159.49,236.64,166.86,1.379,13.81,113.42,31.03,72.87,1620,69.92,58.805,73.03,57.446666666666665,NONE
2023-11-24 21:00:00,court_services,cluster-23,87.14,58.05,8.33,655,1021,794,126,77.19,124.99,214.71,1.794,8.6,68.96,42.49,89.15,114,87.14,61.48,58.05,55.06333333333333,CPU
2023-11-24 22:00:00,tax_filing,cluster-12,71.4,41.07,9.39,809,143,1019,214,138.85,115.67,399.32,1.873,11.39,63.28,11.38,81.44,2314,71.4,61.51666666666667,41.07,56.57666666666668,NONE
2023-11-24 23:00:00,tax_filing,cluster-10,51.01,51.15,7.98,370,363,1239,63,107.97,144.32,228.71,2.519,5.2,68.26,46.59,68.86,3337,51.01,56.120000000000005,51.15,53.28666666666667,NONE
2023-11-25 00:00:00,pension_portal,cluster-14,47.12,61.42,8.81,415,1646,1299,67,79.24,185.5,56.83,1.969,11.48,111.54,26.54,51.94,361,47.12,60.51833333333334,61.42,53.025000000000006,NONE
2023-11-25 01:00:00,vehicle_registration,cluster-10,75.35,31.78,2.19,569,409,107,146,25.2,102.53,122.71,2.608,5.82,66.47,27.69,72.17,4788,75.35,66.99000000000001,31.78,52.75,NONE
2023-11-25 02:00:00,business_registration,cluster-10,75.59,95.86,3.33,882,217,255,184,67.02,20.03,174.08,1.97,5.61,43.91,6.41,66.85,3805,75.59,67.935,95.86,56.555,MEM
2023-11-25 03:00:00,tax_filing,cluster-20,65.53,74.25,3.29,159,1031,1102,237,168.11,135.48,209.57,1.05,6.54,121.63,48.63,73.61,613,65.53,64.33333333333333,74.25,59.255,NONE
2023-11-25 04:00:00,welfare_disbursement,cluster-29,41.86,32.59,1.27,955,1859,389,235,162.37,116.43,286.0,1.893,4.02,62.34,7.73,82.9,3200,41.86,59.41,32.59,57.84166666666666,NONE
2023-11-25 05:00:00,tax_filing,cluster-11,89.39,85.89,7.35,593,447,1365,172,6.16,142.52,256.71,2.187,4.46,67.17,18.05,74.17,3016,89.39,65.80666666666667,85.89,63.63166666666667,CPU
2023-11-25 06:00:00,pension_portal,cluster-22,61.39,48.87,1.53,612,586,1328,104,28.49,184.52,228.24,2.057,18.63,12.52,33.45,80.2,1040,61.39,68.185,48.87,61.54,NONE
2023-11-25 07:00:00,land_records,cluster-16,79.29,69.16,0.71,729,443,724,83,151.3,85.18,343.26,2.55,9.09,55.1,33.87,81.48,4727,79.29,68.84166666666665,69.16,67.77,NONE
2023-11-25 08:00:00,licensing,cluster-29,36.07,45.51,7.8,627,1429,1232,176,67.48,136.21,118.69,2.717,12.28,123.42,24.25,85.08,1330,36.07,62.255,45.51,59.37833333333333,NONE
2023-11-25 09:00:00,licensing,cluster-9,45.8,79.27,9.07,592,97,1034,94,128.9,78.28,77.26,1.006,11.44,100.24,44.1,79.24,211,45.8,58.96666666666666,79.27,60.215,NONE
2023-11-25 10:00:00,welfare_disbursement,cluster-15,85.59,78.5,7.69,373,1505,1169,52,112.75,125.65,343.37,0.237,5.31,19.93,19.97,89.63,557,85.59,66.25500000000001,78.5,67.86666666666666,CPU
2023-11-25 11:00:00,welfare_disbursement,cluster-14,23.76,65.85,8.29,61,750,1058,217,130.59,99.24,211.76,1.969,0.0,70.47,11.97,63.5,3499,23.76,55.31666666666666,65.85,64.52666666666666,NONE
2023-11-25 12:00:00,passport_booking,cluster-19,58.42,42.83,6.04,848,102,1374,125,11.21,104.88,243.67,0.331,2.09,138.84,6.88,87.61,1220,58.42,54.821666666666665,42.83,63.51999999999999,NONE
2023-11-25 13:00:00,licensing,cluster-9,56.13,43.77,8.9,72,290,539,149,186.26,153.25,343.08,2.652,16.62,34.81,11.13,78.43,4132,56.13,50.96166666666667,43.77,59.28833333333333,NONE
2023-11-25 14:00:00,land_records,cluster-4,76.34,53.33,5.07,210,954,855,102,4.68,178.61,381.03,2.466,2.19,123.8,47.98,77.6,1613,76.34,57.67333333333334,53.33,60.59166666666667,NONE
2023-11-25 15:00:00,licensing,cluster-21,41.14,35.73,9.89,313,1468,108,208,2.1,22.91,243.2,2.141,4.14,84.72,18.95,58.39,2259,41.14,56.89666666666667,35.73,53.335,NONE
2023-11-25 16:00:00,vehicle_registration,cluster-7,36.43,49.99,1.21,751,1100,23,72,45.62,221.63,334.29,2.779,18.26,53.65,34.56,87.98,4968,36.43,48.70333333333334,49.99,48.583333333333336,NONE
2023-11-25 17:00:00,business_registration,cluster-22,89.46,75.64,8.13,429,1132,498,249,198.7,103.8,240.67,2.662,16.16,145.73,48.59,77.07,543,89.46,59.653333333333336,75.64,50.215,CPU
2023-11-25 18:00:00,licensing,cluster-26,62.88,86.48,6.49,802,1259,989,114,14.97,168.03,61.66,2.769,1.07,108.22,44.86,58.14,163,62.88,60.39666666666667,86.48,57.49,MEM
2023-11-25 19:00:00,grievance_redressal,cluster-8,27.85,49.61,5.89,129,1214,371,232,174.96,48.15,384.55,2.206,12.87,47.73,27.7,52.24,772,27.85,55.68333333333334,49.61,58.46333333333333,NONE
2023-11-25 20:00:00,passport_booking,cluster-24,34.48,42.29,7.31,320,1010,1188,160,32.24,151.43,336.22,1.105,10.31,29.38,8.8,71.9,4585,34.48,48.706666666666656,42.29,56.623333333333335,NONE
2023-11-25 21:00:00,pension_portal,cluster-8,94.91,86.62,8.43,474,1980,396,128,22.27,176.05,313.7,0.143,7.3,131.78,37.36,62.72,1108,94.91,57.66833333333333,86.62,65.105,CPU
2023-11-25 22:00:00,welfare_disbursement,cluster-19,34.67,90.91,8.66,665,1130,271,141,155.9,56.21,204.64,0.185,9.95,88.8,10.93,63.35,1802,34.67,57.375,90.91,71.925,MEM
2023-11-25 23:00:00,vehicle_registration,cluster-15,65.79,55.34,1.92,485,1780,1450,189,169.41,229.8,379.89,2.379,3.02,5.68,11.66,53.47,1328,65.79,53.43000000000001,55.34,68.54166666666667,NONE
2023-11-26 00:00:00,welfare_disbursement,cluster-16,51.51,26.99,2.13,971,499,1096,50,158.54,194.22,221.45,0.574,19.1,64.29,44.58,60.06,1633,51.51,51.535,26.99,58.626666666666665,NONE
2023-11-26 01:00:00,passport_booking,cluster-30,86.42,76.43,0.36,127,1951,49,60,48.59,142.8,302.28,0.939,3.43,66.66,35.02,93.53,4236,86.42,61.29666666666666,76.43,63.09666666666666,CPU
2023-11-26 02:00:00,tax_filing,cluster-26,76.64,83.02,1.49,573,1179,70,100,176.03,58.2,85.21,1.758,3.72,116.36,46.86,75.19,2318,76.64,68.32333333333334,83.02,69.88499999999999,NONE
2023-11-26 03:00:00,vehicle_registration,cluster-22,64.77,26.33,2.79,844,1353,491,162,14.84,219.08,126.6,0.393,7.38,35.91,48.12,74.08,3292,64.77,63.3,26.33,59.836666666666666,NONE
2023-11-26 04:00:00,court_services,cluster-23,20.81,69.03,7.27,160,1541,473,243,68.72,35.78,198.47,2.956,4.25,68.78,25.72,72.76,1711,20.81,60.99,69.03,56.19,NONE
2023-11-26 05:00:00,vehicle_registration,cluster-9,85.98,68.54,4.86,501,482,1224,94,92.91,46.49,253.45,2.451,6.26,12.13,35.11,84.6,2277,85.98,64.355,68.54,58.38999999999999,CPU
2023-11-26 06:00:00,passport_booking,cluster-26,53.35,53.02,7.63,463,1753,23,148,14.01,180.58,331.94,1.754,0.8,18.73,34.47,80.42,1497,53.35,64.66166666666666,53.02,62.72833333333333,NONE
2023-11-26 07:00:00,pension_portal,cluster-26,89.87,80.48,4.97,309,896,992,121,116.18,78.39,134.31,2.725,12.29,119.14,10.07,58.63,3476,89.87,65.23666666666666,80.48,63.403333333333336,CPU
2023-11-26 08:00:00,vehicle_registration,cluster-30,57.17,56.69,5.64,871,1831,468,80,112.1,125.64,321.02,1.481,4.82,78.65,32.86,72.56,3982,57.17,61.99166666666667,56.69,59.01499999999999,NONE
2023-11-26 09:00:00,passport_booking,cluster-12,72.07,75.08,1.29,400,1015,1460,134,198.44,143.95,361.5,2.691,19.42,58.03,9.98,81.9,694,72.07,63.208333333333336,75.08,67.14,NONE
2023-11-26 10:00:00,land_records,cluster-16,25.2,63.27,7.81,979,1413,213,230,124.52,125.39,336.46,2.478,2.28,40.08,43.51,70.28,2125,25.2,63.94,63.27,66.18,NONE
2023-11-26 11:00:00,business_registration,cluster-4,75.89,43.39,7.63,757,1799,1318,222,79.81,39.3,267.84,0.042,1.55,144.55,46.77,74.39,544,75.89,62.25833333333333,43.39,61.98833333333334,NONE
2023-11-26 12:00:00,licensing,cluster-5,45.35,69.88,3.21,901,1587,146,116,158.14,189.62,333.5,2.39,3.48,70.33,22.5,53.66,1942,45.35,60.925,69.88,64.79833333333333,NONE
2023-11-26 13:00:00,land_records,cluster-8,46.35,79.53,3.42,233,1472,939,90,67.33,75.2,357.13,2.352,10.85,84.61,36.22,50.54,1904,46.35,53.67166666666666,79.53,64.64,NONE
2023-11-26 14:00:00,passport_booking,cluster-1,28.9,97.07,2.35,707,1889,381,205,106.81,189.86,244.29,0.952,14.95,147.66,36.48,84.6,588,28.9,48.96,97.07,71.37,MEM
2023-11-26 15:00:00,grievance_redressal,cluster-28,31.01,53.13,8.18,224,915,1452,239,11.57,219.02,333.56,1.479,11.18,112.98,7.26,84.88,1460,31.01,42.11666666666667,53.13,67.71166666666667,NONE
2023-11-26 16:00:00,tax_filing,cluster-6,33.93,29.77,7.52,761,231,1439,141,64.87,143.37,197.39,0.415,17.21,56.79,12.34,72.89,2205,33.93,43.571666666666665,29.77,62.12833333333333,NONE
2023-11-26 17:00:00,licensing,cluster-15,44.62,98.11,6.17,749,1375,1028,179,105.86,182.47,232.87,2.0,11.87,83.56,44.86,86.69,1360,44.62,38.36000000000001,98.11,71.24833333333333,MEM
2023-11-26 18:00:00,grievance_redressal,cluster-4,86.9,71.16,2.54,667,232,843,121,140.61,28.5,68.41,2.023,2.77,59.41,13.92,85.18,1959,86.9,45.285,71.16,71.46166666666666,CPU
2023-11-26 19:00:00,pension_portal,cluster-21,47.62,95.04,1.88,435,1583,871,114,20.26,28.45,359.22,2.944,3.71,83.15,39.12,66.1,3907,47.62,45.49666666666667,95.04,74.04666666666667,MEM
2023-11-26 20:00:00,welfare_disbursement,cluster-11,74.33,32.68,0.69,938,1168,389,198,159.54,65.35,99.13,2.168,7.15,97.1,31.63,72.08,902,74.33,53.06833333333333,32.68,63.315000000000005,NONE
2023-11-26 21:00:00,court_services,cluster-5,26.21,50.31,0.65,634,1487,849,192,180.08,102.43,146.67,1.342,18.4,146.31,37.12,71.34,624,26.21,52.26833333333334,50.31,62.845,NONE
2023-11-26 22:00:00,licensing,cluster-18,64.33,34.91,2.03,321,205,1030,232,56.57,62.04,161.11,0.541,9.2,109.8,11.69,50.88,336,64.33,57.335,34.91,63.70166666666666,NONE
2023-11-26 23:00:00,land_records,cluster-24,56.14,86.83,1.19,775,1765,722,185,153.19,166.04,90.57,2.363,17.48,104.63,41.2,50.01,3003,56.14,59.255,86.83,61.82166666666666,MEM
2023-11-27 00:00:00,tax_filing,cluster-15,93.35,90.15,5.65,235,146,782,153,36.48,83.68,372.61,1.061,1.49,14.69,21.47,87.73,3508,93.35,60.330000000000005,90.15,64.98666666666666,CPU
2023-11-27 01:00:00,grievance_redressal,cluster-18,83.47,62.1,3.71,701,986,1352,135,104.92,214.52,389.51,2.831,13.73,48.03,49.47,94.0,422,83.47,66.30499999999999,62.1,59.49666666666667,CPU
2023-11-27 02:00:00,passport_booking,cluster-20,54.11,38.81,4.56,950,1442,1299,69,159.63,148.94,352.82,0.831,9.34,42.25,24.49,84.03,2312,54.11,62.935,38.81,60.51833333333334,NONE
2023-11-27 03:00:00,licensing,cluster-28,78.14,34.41,6.02,216,838,1263,126,77.61,106.96,171.23,0.59,3.46,15.27,19.3,53.22,3375,78.14,71.58999999999999,34.41,57.86833333333333,NONE
2023-11-27 04:00:00,welfare_disbursement,cluster-13,34.48,68.52,6.66,192,287,826,241,5.75,225.41,69.33,1.861,1.63,130.8,11.44,77.39,1140,34.48,66.615,68.52,63.470000000000006,NONE
2023-11-27 05:00:00,passport_booking,cluster-5,62.18,62.47,6.55,542,1928,3,139,108.22,210.52,114.01,2.747,6.31,122.02,8.15,78.17,3508,62.18,67.62166666666667,62.47,59.41,NONE
2023-11-27 06:00:00,grievance_redressal,cluster-30,25.6,76.41,2.76,121,1883,105,88,169.02,208.61,320.23,0.423,16.41,118.58,44.67,62.11,4843,25.6,56.32999999999999,76.41,57.120000000000005,NONE
2023-11-27 07:00:00,tax_filing,cluster-1,46.11,47.59,8.13,393,62,39,184,22.11,187.52,150.09,0.124,12.81,26.65,10.49,71.93,4017,46.11,50.10333333333333,47.59,54.70166666666666,NONE
2023-11-27 08:00:00,vehicle_registration,cluster-22,36.94,54.78,9.19,548,1374,576,234,6.41,161.27,362.41,2.902,9.24,90.04,44.62,50.57,1548,36.94,47.24166666666667,54.78,57.36333333333332,NONE
2023-11-27 09:00:00,welfare_disbursement,cluster-18,73.92,26.58,3.3,196,907,546,208,161.9,104.37,342.3,0.41,16.91,79.2,29.76,71.07,4124,73.92,46.53833333333333,26.58,56.05833333333334,NONE
2023-11-27 10:00:00,passport_booking,cluster-14,56.76,70.15,0.37,662,231,555,211,53.79,117.2,132.93,1.823,3.62,91.96,34.8,62.13,2161,56.76,50.251666666666665,70.15,56.330000000000005,NONE
2023-11-27 11:00:00,welfare_disbursement,cluster-5,76.33,56.31,9.01,550,1988,1286,137,73.19,168.84,292.71,0.597,5.58,118.13,41.31,59.76,4675,76.33,52.60999999999999,56.31,55.303333333333335,NONE
2023-11-27 12:00:00,pension_portal,cluster-6,58.65,93.06,9.25,387,1228,661,138,17.85,59.76,204.8,0.503,11.08,14.27,29.38,93.85,1907,58.65,58.11833333333334,93.06,58.07833333333334,MEM
2023-11-27 13:00:00,passport_booking,cluster-27,26.49,72.49,0.7,134,812,1302,100,19.78,210.4,125.23,0.468,11.79,28.83,27.16,80.29,2961,26.49,54.848333333333336,72.49,62.22833333333333,NONE
2023-11-27 14:00:00,licensing,cluster-24,75.15,54.5,0.25,866,1464,576,233,123.1,235.89,256.54,2.13,6.42,42.33,40.23,90.16,2825,75.15,61.21666666666667,54.5,62.18166666666667,NONE
2023-11-27 15:00:00,vehicle_registration,cluster-25,82.49,44.51,8.2,940,842,343,146,110.67,42.54,343.08,2.279,10.09,70.69,23.72,56.55,3573,82.49,62.645,44.51,65.17,CPU
2023-11-27 16:00:00,vehicle_registration,cluster-29,87.76,91.99,3.15,856,226,787,78,58.83,25.16,374.38,0.359,2.4,87.94,8.54,60.33,4542,87.76,67.81166666666667,91.99,68.81,CPU
2023-11-27 17:00:00,court_services,cluster-28,62.9,26.2,9.16,895,921,163,112,90.82,52.82,70.56,0.41,0.22,45.92,33.38,91.71,3474,62.9,65.57333333333334,26.2,63.79166666666666,NONE
2023-11-27 18:00:00,welfare_disbursement,cluster-16,76.52,49.19,2.32,192,981,401,82,77.95,194.78,196.56,2.803,18.1,16.64,6.59,62.65,4555,76.52,68.55166666666666,49.19,56.48,NONE
2023-11-27 19:00:00,land_records,cluster-22,76.4,94.82,8.64,940,632,484,94,139.16,44.8,261.55,1.767,8.83,76.19,31.97,89.57,3770,76.4,76.87,94.82,60.20166666666666,MEM
2023-11-27 20:00:00,vehicle_registration,cluster-21,31.68,73.4,0.87,360,936,352,55,172.49,105.62,168.3,2.344,4.62,9.11,27.98,83.26,4839,31.68,69.625,73.4,63.35166666666667,NONE
2023-11-27 21:00:00,vehicle_registration,cluster-12,32.32,64.42,2.75,418,1669,672,86,153.14,34.52,161.18,0.242,6.6,54.67,18.73,51.7,3254,32.32,61.26333333333334,64.42,66.67,NONE
2023-11-27 22:00:00,pension_portal,cluster-20,25.32,40.06,9.74,756,1993,836,230,1.38,119.49,320.18,0.157,10.35,6.81,20.54,56.84,3199,25.32,50.85666666666668,40.06,58.01499999999999,NONE
2023-11-27 23:00:00,business_registration,cluster-18,43.99,86.67,2.47,745,1774,1105,51,20.36,158.89,323.88,1.189,18.93,32.98,25.47,75.1,931,43.99,47.705000000000005,86.67,68.09333333333333,MEM
2023-11-28 00:00:00,pension_portal,cluster-2,55.51,40.11,1.5,862,1677,264,155,86.16,164.56,305.12,1.666,14.42,16.7,27.11,91.27,250,55.51,44.20333333333334,40.11,66.58,NONE
2023-11-28 01:00:00,pension_portal,cluster-23,94.84,43.37,8.6,490,930,1065,106,170.43,139.35,364.48,1.117,18.96,67.06,24.1,75.93,4739,94.84,47.27666666666666,43.37,58.005,CPU
2023-11-28 02:00:00,business_registration,cluster-21,52.32,39.2,1.35,116,118,990,141,47.78,235.76,223.15,2.14,2.24,35.46,22.65,81.44,916,52.32,50.71666666666667,39.2,52.30500000000001,NONE
2023-11-28 03:00:00,welfare_disbursement,cluster-23,74.47,36.7,1.16,783,357,1222,145,175.85,142.16,325.73,2.008,3.57,8.4,19.58,80.32,2669,74.47,57.74166666666667,36.7,47.685,NONE
2023-11-28 04:00:00,passport_booking,cluster-13,72.0,95.55,3.37,823,1749,1406,166,22.45,217.62,53.92,1.341,7.26,44.86,34.14,55.13,1930,72.0,65.52166666666666,95.55,56.93333333333334,MEM
2023-11-28 05:00:00,tax_filing,cluster-27,35.34,69.55,6.43,887,1040,206,228,14.99,248.4,395.6,0.238,4.89,133.92,23.42,87.32,2692,35.34,64.08,69.55,54.07999999999999,NONE
2023-11-28 06:00:00,land_records,cluster-17,24.39,72.2,7.17,976,740,109,140,182.73,72.84,371.73,1.787,19.14,126.39,19.29,82.94,838,24.39,58.89333333333334,72.2,59.42833333333334,NONE
2023-11-28 07:00:00,vehicle_registration,cluster-17,60.95,95.62,8.84,583,1618,1453,216,32.81,81.07,344.47,0.726,3.42,132.45,45.62,64.4,1785,60.95,53.245,95.62,68.13666666666667,MEM
2023-11-28 08:00:00,court_services,cluster-16,72.52,42.06,5.5,390,102,71,199,93.02,140.03,255.72,1.158,3.4,58.86,13.18,70.73,1158,72.52,56.61166666666666,42.06,68.61333333333333,NONE
2023-11-28 09:00:00,land_records,cluster-21,94.87,25.44,4.06,727,265,407,128,65.53,61.95,240.45,0.043,9.75,131.85,11.54,71.6,655,94.87,60.01166666666666,25.44,66.73666666666666,CPU
2023-11-28 10:00:00,passport_booking,cluster-18,46.9,69.32,3.72,151,763,839,220,29.95,149.75,102.55,1.563,13.94,142.74,39.95,85.74,1992,46.9,55.82833333333334,69.32,62.36499999999999,NONE
2023-11-28 11:00:00,business_registration,cluster-8,87.23,62.58,8.5,363,87,708,87,126.61,177.41,68.89,2.097,7.59,143.72,10.21,92.85,1781,87.23,64.47666666666667,62.58,61.20333333333334,CPU
2023-11-28 12:00:00,land_records,cluster-30,48.64,60.35,7.29,974,1501,278,241,192.75,33.89,139.56,1.732,0.87,18.81,17.21,88.6,1979,48.64,68.51833333333333,60.35,59.228333333333325,NONE
2023-11-28 13:00:00,vehicle_registration,cluster-3,71.71,29.58,9.07,159,1058,1130,86,131.79,176.72,102.84,2.255,15.32,123.56,20.79,71.54,4537,71.71,70.31166666666667,29.58,48.22166666666667,NONE
2023-11-28 14:00:00,land_records,cluster-17,64.87,58.63,9.65,956,1334,1462,149,71.06,56.68,246.29,2.998,18.91,50.61,17.89,65.21,3215,64.87,69.03666666666668,58.63,50.98333333333333,NONE
2023-11-28 15:00:00,tax_filing,cluster-29,23.97,46.28,3.14,481,1447,50,87,142.5,88.84,166.39,1.898,16.21,67.57,38.05,60.4,2275,23.97,57.220000000000006,46.28,54.45666666666667,NONE
2023-11-28 16:00:00,business_registration,cluster-18,25.88,45.32,5.39,391,80,1146,120,29.08,189.93,185.75,0.663,16.8,98.41,13.89,80.89,4636,25.88,53.71666666666667,45.32,50.45666666666667,NONE
2023-11-28 17:00:00,land_records,cluster-26,21.56,41.46,6.39,877,442,430,80,116.21,57.63,59.24,1.717,16.96,113.7,36.04,68.79,1928,21.56,42.77166666666667,41.46,46.93666666666667,NONE
2023-11-28 18:00:00,vehicle_registration,cluster-26,47.81,49.61,1.81,228,849,550,93,94.16,142.29,242.02,0.735,15.19,134.99,18.13,56.4,991,47.81,42.63333333333333,49.61,45.14666666666667,NONE
2023-11-28 19:00:00,vehicle_registration,cluster-23,75.94,51.13,0.72,728,474,323,143,72.32,155.51,279.66,0.991,16.11,143.68,43.55,52.21,2904,75.94,43.33833333333333,51.13,48.73833333333334,NONE
2023-11-28 20:00:00,land_records,cluster-6,32.96,47.85,8.7,183,1078,374,63,148.04,57.8,167.04,1.056,1.53,115.54,44.42,76.2,2791,32.96,38.02,47.85,46.94166666666667,NONE
2023-11-28 21:00:00,welfare_disbursement,cluster-28,65.44,97.43,5.45,79,740,873,147,24.14,83.2,95.94,1.56,1.09,36.19,17.55,89.3,2087,65.44,44.93166666666667,97.43,55.46666666666667,MEM
2023-11-28 22:00:00,court_services,cluster-8,41.66,94.02,5.79,924,1127,547,101,106.79,159.49,296.3,1.571,1.5,76.36,31.85,64.88,1905,41.66,47.56166666666667,94.02,63.583333333333336,MEM
2023-11-28 23:00:00,grievance_redressal,cluster-23,79.77,67.51,5.64,522,1804,1444,136,170.95,126.08,95.14,2.002,11.83,51.98,41.51,59.51,4013,79.77,57.26333333333333,67.51,67.925,NONE
2023-11-29 00:00:00,pension_portal,cluster-30,79.88,97.6,7.6,434,1577,937,244,40.74,171.8,335.9,1.313,4.82,129.79,8.29,72.63,117,79.88,62.60833333333333,97.6,75.92333333333333,MEM
2023-11-29 01:00:00,business_registration,cluster-26,78.16,98.35,1.63,647,1869,375,182,53.28,216.58,241.11,0.563,0.56,74.39,30.58,83.87,851,78.16,62.97833333333333,98.35,83.79333333333334,MEM
2023-11-29 02:00:00,grievance_redressal,cluster-13,59.36,51.34,6.22,58,1581,108,91,132.3,51.06,133.11,1.473,1.53,128.51,48.94,51.58,3069,59.36,67.37833333333333,51.34,84.375,NONE
2023-11-29 03:00:00,passport_booking,cluster-8,41.34,57.94,4.8,990,829,490,143,154.63,36.25,364.56,2.389,1.37,146.14,21.33,89.45,3446,41.34,63.36166666666666,57.94,77.79333333333334,NONE
2023-11-29 04:00:00,passport_booking,cluster-19,80.71,95.97,8.99,185,1526,1246,56,57.03,173.35,99.62,2.108,12.55,43.29,37.77,94.6,2081,80.71,69.86999999999999,95.97,78.11833333333333,CPU
2023-11-29 05:00:00,vehicle_registration,cluster-6,33.96,70.04,5.29,339,249,1042,67,72.3,197.25,260.41,0.346,2.86,4.58,40.83,70.09,4650,33.96,62.23500000000001,70.04,78.54,NONE
2023-11-29 06:00:00,passport_booking,cluster-29,41.73,40.76,9.44,697,1346,548,234,148.11,123.34,266.13,2.845,16.91,32.31,38.45,88.0,1188,41.73,55.876666666666665,40.76,69.06666666666666,NONE
2023-11-29 07:00:00,welfare_disbursement,cluster-23,33.8,76.01,3.66,701,825,1240,93,57.42,110.6,63.06,0.917,19.85,96.03,47.73,68.83,3383,33.8,48.48333333333333,76.01,65.34333333333335,NONE
2023-11-29 08:00:00,court_services,cluster-15,70.57,40.23,9.68,92,275,232,147,133.42,157.26,263.4,1.759,8.82,121.4,39.54,54.73,2574,70.57,50.35166666666667,40.23,63.49166666666667,NONE
2023-11-29 09:00:00,passport_booking,cluster-10,71.47,50.11,8.78,154,520,1433,238,32.19,146.83,292.98,0.096,10.75,112.31,46.99,72.61,442,71.47,55.37333333333333,50.11,62.18666666666667,NONE
2023-11-29 10:00:00,tax_filing,cluster-27,68.94,41.84,5.93,873,67,553,112,82.56,132.74,368.55,2.728,5.2,120.48,15.39,57.99,2366,68.94,53.41166666666666,41.84,53.165,NONE
2023-11-29 11:00:00,court_services,cluster-17,51.17,43.13,3.67,80,1828,1213,209,137.89,208.3,298.13,2.051,13.11,138.71,31.61,58.61,1804,51.17,56.28,43.13,48.68000000000001,NONE
2023-11-29 12:00:00,welfare_disbursement,cluster-1,27.51,25.34,3.88,731,678,962,144,92.25,59.91,219.55,0.828,18.3,33.81,22.02,85.79,642,27.51,53.91,25.34,46.11000000000001,NONE
2023-11-29 13:00:00,grievance_redressal,cluster-7,88.34,90.17,7.77,722,59,1329,205,4.34,176.68,348.66,2.05,3.62,7.7,37.52,54.63,701,88.34,63.0,90.17,48.47,CPU
2023-11-29 14:00:00,court_services,cluster-29,58.08,46.9,5.89,836,1112,872,181,81.57,190.51,173.82,0.878,19.06,49.39,11.82,63.22,981,58.08,60.918333333333344,46.9,49.58166666666667,NONE
2023-11-29 15:00:00,court_services,cluster-27,50.52,31.39,4.14,814,90,1476,192,58.02,227.3,349.43,0.779,4.43,128.1,13.07,66.3,3073,50.52,57.42666666666667,31.39,46.461666666666666,NONE
2023-11-29 16:00:00,grievance_redressal,cluster-13,64.16,31.44,6.43,268,669,106,51,20.71,237.37,345.39,1.341,5.32,109.23,10.86,90.92,4785,64.16,56.63,31.44,44.72833333333333,NONE
2023-11-29 17:00:00,welfare_disbursement,cluster-3,34.46,66.15,7.39,162,93,1248,173,2.32,136.81,261.28,1.8,18.23,5.15,17.11,77.45,2894,34.46,53.845,66.15,48.565,NONE
2023-11-29 18:00:00,passport_booking,cluster-19,29.94,98.48,0.42,781,246,1409,200,9.58,119.74,170.62,0.628,11.87,23.37,13.39,52.55,3082,29.94,54.25,98.48,60.755,MEM
